Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,City,AQI
28-10-2024,Bengaluru - Silk Board,53.78,185.29,17.58,7.59,5.94,0.68,14.89,Bengaluru,157.0047651
29-10-2024,Bengaluru - Silk Board,48.5,171.18,15.88,7.67,8.06,0.63,10.49,Bengaluru,147.6296644
30-10-2024,Bengaluru - Silk Board,54.7,165.28,6.87,7.24,6.14,0.5,5.44,Bengaluru,143.7095302
31-10-2024,Bengaluru - Silk Board,73.76,127.75,5.6,7.43,6.71,0.49,16.51,Bengaluru,144.56
01-11-2024,Bengaluru - Silk Board,56.62,91.34,9.07,11.07,7.23,0.62,17.42,Bengaluru,94.28896552
02-11-2024,Bengaluru - Silk Board,34.96,71.19,16.6,4.12,8.03,0.63,57.78,Bengaluru,71.19
03-11-2024,Bengaluru - Silk Board,14.22,40.54,19.22,3.18,7.94,0.47,24.39,Bengaluru,40.54
04-11-2024,Bengaluru - Silk Board,15.03,50.82,16.21,3.16,6.31,0.61,18.21,Bengaluru,30.5
05-11-2024,Bengaluru - Silk Board,27.64,92.25,19.82,3.11,9.48,0.79,19.02,Bengaluru,92.25
06-11-2024,Bengaluru - Silk Board,43.59,137.44,22.19,2.96,9.3,0.77,12.45,Bengaluru,125.2118121
07-11-2024,Bengaluru - Silk Board,31.96,96.99,18.52,3.35,9.37,0.77,16.96,Bengaluru,96.99
08-11-2024,Bengaluru - Silk Board,20.66,80.7,18.04,3.09,9.41,0.65,21.33,Bengaluru,80.7
09-11-2024,Bengaluru - Silk Board,14.97,75.15,18.12,2.58,6.78,0.66,22.27,Bengaluru,75.15
10-11-2024,Bengaluru - Silk Board,26.26,95.09,18.27,2.22,6.41,0.7,17.27,Bengaluru,95.09
11-11-2024,Bengaluru - Silk Board,47.94,135.27,20.02,2.76,7.71,0.89,12.6,Bengaluru,123.77
12-11-2024,Bengaluru - Silk Board,39.21,116.38,19.25,2.83,7.81,0.81,11.66,Bengaluru,111.2189262
13-11-2024,Bengaluru - Silk Board,7.45,37.47,16.66,2.84,6.92,0.56,17.74,Bengaluru,37.47
14-11-2024,Bengaluru - Silk Board,8.81,40.3,17.21,2.94,9.06,0.73,19.23,Bengaluru,40.3
15-11-2024,Bengaluru - Silk Board,9.54,46.38,18.01,3.13,9.16,0.86,19.06,Bengaluru,46.38
16-11-2024,Bengaluru - Silk Board,10.42,41.38,16.03,2.54,6.19,0.66,17.92,Bengaluru,41.38
17-11-2024,Bengaluru - Silk Board,37.88,100.49,16.44,2.27,9.4,0.65,11.38,Bengaluru,62.62482759
18-11-2024,Bengaluru - Silk Board,49.14,108.68,15.74,2.69,6.18,0.73,5.95,Bengaluru,106.1028188
19-11-2024,Bengaluru - Silk Board,50.64,127.27,17,2.81,8.93,0.8,15.31,Bengaluru,118.4545638
20-11-2024,Bengaluru - Silk Board,45.62,105.5,15.43,2.76,6.75,0.7,12.25,Bengaluru,103.9899329
21-11-2024,Bengaluru - Silk Board,43.76,140.84,19.68,2.72,8.04,1.34,19.77,Bengaluru,127.4708725
22-11-2024,Bengaluru - Silk Board,44.23,127.09,17.57,2.49,7.15,0.92,21.14,Bengaluru,118.3349664
23-11-2024,Bengaluru - Silk Board,55.04,127.18,16.85,2.28,9.94,0.74,23.87,Bengaluru,118.3947651
24-11-2024,Bengaluru - Silk Board,51.3,95.5,15.44,2.06,7.36,0.61,27.79,Bengaluru,95.5
25-11-2024,Bengaluru - Silk Board,41.31,96.83,16.35,2.31,8.25,0.8,30.55,Bengaluru,96.83
26-11-2024,Bengaluru - Silk Board,54.1,118.42,17.22,2.37,8.75,0.73,32.28,Bengaluru,112.5743624
27-11-2024,Bengaluru - Silk Board,64.51,134.19,18.46,2.58,9.32,0.91,33.51,Bengaluru,123.0524161
28-11-2024,Bengaluru - Silk Board,59.25,175.27,20.28,2.59,9.85,1.12,13.54,Bengaluru,150.3471812
29-11-2024,Bengaluru - Silk Board,43.38,123.9,17.88,1.96,10.58,0.55,15.02,Bengaluru,116.2154362
30-11-2024,Bengaluru - Silk Board,44.37,115.88,21.99,2.15,10.82,1.32,22.44,Bengaluru,110.8867114
01-12-2024,Bengaluru - Silk Board,29.11,42.39,19.35,1.91,8.35,0.77,22.72,Bengaluru,48.51666667
02-12-2024,Bengaluru - Silk Board,9.49,15.55,17.32,2.54,11.14,0.75,22.99,Bengaluru,37.5
03-12-2024,Bengaluru - Silk Board,12.95,18.39,14.71,2.33,7.43,0.69,20.02,Bengaluru,34.5
04-12-2024,Bengaluru - Silk Board,22.4,67.74,15.12,2.38,6.95,0.49,20.46,Bengaluru,67.74
05-12-2024,Bengaluru - Silk Board,9.43,47.53,15.76,2.55,6.9,0.73,22.64,Bengaluru,47.53
06-12-2024,Bengaluru - Silk Board,21.71,64.24,15.04,2.53,8.32,0.64,21.19,Bengaluru,64.24
07-12-2024,Bengaluru - Silk Board,25.81,67.01,14.74,2.33,7.39,0.55,21.36,Bengaluru,67.01
08-12-2024,Bengaluru - Silk Board,18.55,55.85,14.39,2.07,8.32,0.53,20.46,Bengaluru,55.85
09-12-2024,Bengaluru - Silk Board,36.27,102.88,16.39,2.61,9.52,0.77,21.34,Bengaluru,102.2491275
10-12-2024,Bengaluru - Silk Board,48.35,122.93,16.51,2.44,9.67,0.68,21.72,Bengaluru,115.5709396
11-12-2024,Bengaluru - Silk Board,41.34,118,16.56,2.51,7.95,0.68,22.1,Bengaluru,112.295302
12-12-2024,Bengaluru - Silk Board,30.31,49.63,16.68,2.52,7.81,0.7,22.83,Bengaluru,49.63
13-12-2024,Bengaluru - Silk Board,47.21,92.48,16.04,2.45,6.37,0.74,23.07,Bengaluru,92.48
14-12-2024,Bengaluru - Silk Board,59.19,115.61,14.95,2.09,7.64,0.56,22.14,Bengaluru,110.7073154
15-12-2024,Bengaluru - Silk Board,50.51,107.18,15.09,1.95,7.36,0.56,22.43,Bengaluru,105.1061745
16-12-2024,Bengaluru - Silk Board,61.65,150.81,16.94,2.23,8.1,0.83,23.24,Bengaluru,134.0952349
17-12-2024,Bengaluru - Silk Board,56.95,160.36,17.66,2.24,7.95,0.53,23.36,Bengaluru,140.4405369
18-12-2024,Bengaluru - Silk Board,33.36,118.11,17.74,2.12,7.15,0.74,,Bengaluru,112.3683893
19-12-2024,Bengaluru - Silk Board,31.56,97.19,16.62,2.15,9.39,0.75,24.38,Bengaluru,97.19
20-12-2024,Bengaluru - Silk Board,27.15,133.85,19.54,2.14,10.67,0.85,24.37,Bengaluru,122.8265101
21-12-2024,Bengaluru - Silk Board,34.17,128.64,19.23,1.96,7.8,0.94,24.36,Bengaluru,119.3648322
22-12-2024,Bengaluru - Silk Board,31.14,76.63,14.65,1.94,6.98,0.47,24.22,Bengaluru,76.63
23-12-2024,Bengaluru - Silk Board,40.61,106.79,15.6,2.11,9.27,0.57,24.24,Bengaluru,104.847047
24-12-2024,Bengaluru - Silk Board,42.95,165.03,18.43,2,6.57,0.8,24.27,Bengaluru,143.5434228
25-12-2024,Bengaluru - Silk Board,23.18,92.09,16.41,1.88,6.74,0.65,24.29,Bengaluru,92.09
26-12-2024,Bengaluru - Silk Board,11.93,37.58,15.01,1.95,8.21,0.57,27.2,Bengaluru,37.58
27-12-2024,Bengaluru - Silk Board,16.87,36.64,14.38,1.9,7.28,0.47,19.78,Bengaluru,36.64
28-12-2024,Bengaluru - Silk Board,26.02,68.69,14.46,1.83,8.47,0.44,21.35,Bengaluru,68.69
29-12-2024,Bengaluru - Silk Board,28,65.62,14.14,1.71,8.23,0.21,21.59,Bengaluru,65.62
30-12-2024,Bengaluru - Silk Board,18.96,68.04,14.38,1.77,7.49,0.5,21.23,Bengaluru,68.04
31-12-2024,Bengaluru - Silk Board,25.77,59.84,15.14,1.86,10.15,0.54,20.86,Bengaluru,59.84
01-01-2020,Delhi - Punjabi Bagh,420.68,507.6,105.21,63.96,6.3,2.26,9.49,Delhi,468.4631325
02-01-2020,Delhi - Punjabi Bagh,364.73,480.09,79.38,51.28,9.69,2.87,8.03,Delhi,446.2179518
03-01-2020,Delhi - Punjabi Bagh,227.72,309.23,57.22,44.29,11.04,2.69,8.18,Delhi,382.9013953
04-01-2020,Delhi - Punjabi Bagh,243.86,323.75,60.99,44.88,12.61,1.94,11.72,Delhi,395.287907
05-01-2020,Delhi - Punjabi Bagh,161.66,222.79,56.22,38.35,11.03,1.91,12.37,Delhi,332.204186
06-01-2020,Delhi - Punjabi Bagh,145.68,218.36,57.72,38.61,19.81,1.39,7.58,Delhi,319.9404651
07-01-2020,Delhi - Punjabi Bagh,129.56,195.48,59.64,39.91,17.86,1.62,8.89,Delhi,307.5693023
08-01-2020,Delhi - Punjabi Bagh,111.08,137.21,44.4,41.38,14.29,1.02,6.65,Delhi,269.5489655
09-01-2020,Delhi - Punjabi Bagh,84.11,121.81,37.34,32.62,3.78,1.02,9.36,Delhi,179.8927586
10-01-2020,Delhi - Punjabi Bagh,126.51,181.64,51.69,31.77,13.03,1.23,10.88,Delhi,305.2286047
11-01-2020,Delhi - Punjabi Bagh,144.19,217.1,59.6,31.44,11.01,1.61,13.56,Delhi,318.7969767
12-01-2020,Delhi - Punjabi Bagh,226.77,331.28,58.71,38.55,12.56,2.45,12.71,Delhi,382.1723256
13-01-2020,Delhi - Punjabi Bagh,195.62,272.59,62.24,39.63,8.8,1.53,9.2,Delhi,358.2665116
14-01-2020,Delhi - Punjabi Bagh,94.27,131.77,40.02,33.78,18.7,1.49,7.55,Delhi,212.1631034
15-01-2020,Delhi - Punjabi Bagh,100.19,158.89,48.75,31.07,23.65,1.5,9.36,Delhi,232.3727586
16-01-2020,Delhi - Punjabi Bagh,137.1,197.71,45.03,33.89,14.22,1.7,6.75,Delhi,313.355814
17-01-2020,Delhi - Punjabi Bagh,114.02,164.53,36.75,33.22,5.74,1.69,7.21,Delhi,279.5855172
18-01-2020,Delhi - Punjabi Bagh,121.92,184.24,45.78,32.65,8.15,1.66,7.78,Delhi,301.7060465
19-01-2020,Delhi - Punjabi Bagh,117.3,160.22,34.47,30.63,12.3,1.46,11.07,Delhi,290.7827586
20-01-2020,Delhi - Punjabi Bagh,149.33,214.62,38.35,31.51,8.61,2.14,10.89,Delhi,322.7416279
21-01-2020,Delhi - Punjabi Bagh,249.83,367.43,56.94,37.21,12.23,2.52,9.05,Delhi,399.8695349
22-01-2020,Delhi - Punjabi Bagh,204.2,285.22,48.31,35.3,4.16,1.02,8.19,Delhi,364.8511628
23-01-2020,Delhi - Punjabi Bagh,72.08,128.32,41.07,25.77,12.94,1.33,12.53,Delhi,138.8248276
24-01-2020,Delhi - Punjabi Bagh,71.07,127.88,40.81,24.68,5.95,1.23,14.41,Delhi,135.3768966
25-01-2020,Delhi - Punjabi Bagh,121.82,226.64,55.95,29.76,12.55,2.72,21.01,Delhi,301.6293023
26-01-2020,Delhi - Punjabi Bagh,211.77,289.2,47.79,35.88,6.04,2.18,16.99,Delhi,370.6606977
27-01-2020,Delhi - Punjabi Bagh,223.74,324.52,70.95,37.01,15.5,2.28,8.53,Delhi,379.8469767
28-01-2020,Delhi - Punjabi Bagh,93.04,133.14,53.36,34.08,20.38,1.69,8.11,Delhi,207.9641379
29-01-2020,Delhi - Punjabi Bagh,72.17,117.88,41.96,30,8.04,1.97,11.83,Delhi,139.132069
30-01-2020,Delhi - Punjabi Bagh,90.84,153.54,45.18,28.61,7.61,1.42,11.99,Delhi,135.9091275
31-01-2020,Delhi - Punjabi Bagh,92.68,155.46,43.84,26.24,9.1,1.51,12.35,Delhi,206.7351724
01-02-2020,Delhi - Punjabi Bagh,99.11,174.46,43.99,26.8,10.48,1.49,15.28,Delhi,228.6858621
02-02-2020,Delhi - Punjabi Bagh,123.26,187.48,46.68,28.28,12.45,1.65,15.42,Delhi,302.7344186
03-02-2020,Delhi - Punjabi Bagh,141.99,226.61,52.28,27.71,11.82,2.18,18.04,Delhi,317.1086047
04-02-2020,Delhi - Punjabi Bagh,179.81,296.68,64.89,28.88,13.93,2.18,19.77,Delhi,346.1332558
05-02-2020,Delhi - Punjabi Bagh,137.47,232.53,53.79,28.47,15.24,1.59,15.91,Delhi,313.6397674
06-02-2020,Delhi - Punjabi Bagh,111.98,189.6,49.31,26.83,19.02,1.61,20.04,Delhi,272.6213793
07-02-2020,Delhi - Punjabi Bagh,129.65,221.97,56.01,26.76,13.02,2.64,17.07,Delhi,307.6383721
08-02-2020,Delhi - Punjabi Bagh,147.51,223.47,49.59,29.36,23.67,1.42,19.8,Delhi,321.3448837
09-02-2020,Delhi - Punjabi Bagh,153.59,222.1,50.41,29.46,,1.64,20.15,Delhi,326.0109302
10-02-2020,Delhi - Punjabi Bagh,166.61,207.78,55.91,31.72,6.62,2.17,18.97,Delhi,336.0030233
11-02-2020,Delhi - Punjabi Bagh,159.05,248.52,57.61,30.43,9.24,1.65,19.21,Delhi,330.2011628
12-02-2020,Delhi - Punjabi Bagh,152.27,238.74,48.68,29.31,3.67,1.86,20.99,Delhi,324.997907
13-02-2020,Delhi - Punjabi Bagh,85.87,152.11,35.44,25.58,4.38,1.68,24.51,Delhi,185.9010345
14-02-2020,Delhi - Punjabi Bagh,73.73,140.92,32.32,23.53,13.26,2.12,24.01,Delhi,144.4575862
15-02-2020,Delhi - Punjabi Bagh,75.82,148.84,40.65,22.74,19.87,1.55,27.45,Delhi,151.5924138
16-02-2020,Delhi - Punjabi Bagh,132.06,213.39,47.27,26.77,21.32,2.18,25.76,Delhi,309.487907
17-02-2020,Delhi - Punjabi Bagh,170.38,268.43,51.31,29.55,11.23,1.49,20.48,Delhi,338.8962791
18-02-2020,Delhi - Punjabi Bagh,139.56,237.12,50.83,27.13,23.21,2.18,25.34,Delhi,315.2437209
19-02-2020,Delhi - Punjabi Bagh,126.98,248.76,63.61,26.71,8.93,2.01,17.3,Delhi,305.5893023
20-02-2020,Delhi - Punjabi Bagh,85.41,188.09,53.15,25.55,9.44,1.57,27.85,Delhi,184.3306897
21-02-2020,Delhi - Punjabi Bagh,41.81,78.56,40.37,21.21,9.37,1.33,20.15,Delhi,78.56
22-02-2020,Delhi - Punjabi Bagh,60.49,131.09,48.87,21.18,11.54,1.84,14.94,Delhi,120.9926846
23-02-2020,Delhi - Punjabi Bagh,91.29,167.58,45.08,22.27,30.24,1.6,22.02,Delhi,201.99
24-02-2020,Delhi - Punjabi Bagh,66.94,138.34,43.39,18.91,17.17,1.51,18.98,Delhi,125.8097987
25-02-2020,Delhi - Punjabi Bagh,150.46,224.82,43.84,28.73,15.11,1.74,14.21,Delhi,323.6088372
26-02-2020,Delhi - Punjabi Bagh,155.14,270.96,47.31,30.52,25.13,1.99,13.44,Delhi,327.2004651
27-02-2020,Delhi - Punjabi Bagh,93.45,178.11,52.54,27.73,17.55,1.71,13.22,Delhi,209.3637931
28-02-2020,Delhi - Punjabi Bagh,75.52,143.57,43.23,26.98,6.55,1.48,13.48,Delhi,150.5682759
29-02-2020,Delhi - Punjabi Bagh,54.2,113.62,51.9,27.45,16.47,1.21,11.13,Delhi,109.3851007
01-03-2020,Delhi - Punjabi Bagh,39.38,106.5,73.65,32.54,5.72,1.19,16.07,Delhi,104.6543624
02-03-2020,Delhi - Punjabi Bagh,87.48,190.47,87.51,39.45,21.49,1.42,15.38,Delhi,191.3972414
03-03-2020,Delhi - Punjabi Bagh,84.68,181.34,80.03,36.52,23.6,1.02,14.19,Delhi,181.8386207
04-03-2020,Delhi - Punjabi Bagh,78.94,171.32,79.2,34.37,23.62,0.9,17.94,Delhi,162.2434483
05-03-2020,Delhi - Punjabi Bagh,30.8,72.93,65.63,31.47,13.52,0.72,15.14,Delhi,81.94538462
06-03-2020,Delhi - Punjabi Bagh,21.6,49.88,63.19,28.83,4.77,0.9,12.43,Delhi,78.87974359
07-03-2020,Delhi - Punjabi Bagh,44.38,98.12,64.02,29.36,16.7,1.11,14.74,Delhi,98.12
08-03-2020,Delhi - Punjabi Bagh,71.11,136.41,68.96,30.12,5.96,1.01,13.55,Delhi,135.5134483
09-03-2020,Delhi - Punjabi Bagh,60.61,122.81,55.31,27.06,16.66,0.75,32.38,Delhi,115.4912081
10-03-2020,Delhi - Punjabi Bagh,84.15,153.29,50.61,26.83,19.38,0.74,41.06,Delhi,180.0293103
11-03-2020,Delhi - Punjabi Bagh,57.12,123.86,62.32,29.73,11.27,1,67.22,Delhi,116.1888591
12-03-2020,Delhi - Punjabi Bagh,55.96,155.72,69.85,30.36,13.6,1.58,27.1,Delhi,137.3575839
13-03-2020,Delhi - Punjabi Bagh,61.33,198.72,66.49,26.87,11.49,0.86,61.31,Delhi,165.9280537
14-03-2020,Delhi - Punjabi Bagh,29.18,74.45,56.96,28.1,7.2,0.75,18.2,Delhi,74.45
15-03-2020,Delhi - Punjabi Bagh,56.48,128.62,67.38,27.76,27.94,0.82,62.45,Delhi,119.3515436
16-03-2020,Delhi - Punjabi Bagh,63.54,137.5,60.73,37.78,9.08,0.9,16.77,Delhi,125.2516779
17-03-2020,Delhi - Punjabi Bagh,69.45,147.36,59.67,34.46,4.57,0.98,19.37,Delhi,131.802953
18-03-2020,Delhi - Punjabi Bagh,65.91,141.16,64.53,29.42,8.15,0.91,23.82,Delhi,127.6834899
19-03-2020,Delhi - Punjabi Bagh,100.42,195.42,74.25,35.65,16.45,1.08,16.87,Delhi,233.157931
20-03-2020,Delhi - Punjabi Bagh,89.29,205.2,100.61,32.17,12.28,1.38,28.21,Delhi,197.5762069
21-03-2020,Delhi - Punjabi Bagh,83.46,174.71,78.1,32.69,18.02,1.05,30.91,Delhi,177.6737931
22-03-2020,Delhi - Punjabi Bagh,68.95,129.18,53.61,30.27,5.96,0.78,16.49,Delhi,128.1396552
23-03-2020,Delhi - Punjabi Bagh,52.9,104.64,45.16,27.91,13.42,0.77,25.44,Delhi,103.4185235
24-03-2020,Delhi - Punjabi Bagh,48.91,106.74,45.37,28.06,20.93,0.79,39.05,Delhi,104.8138255
25-03-2020,Delhi - Punjabi Bagh,38.78,71.33,33.63,29.54,21.69,0.76,17.78,Delhi,71.33
26-03-2020,Delhi - Punjabi Bagh,52.01,91.42,28.69,28.45,14.77,0.69,14.45,Delhi,91.42
27-03-2020,Delhi - Punjabi Bagh,22.76,49.35,27.94,24.91,16.71,0.53,15.92,Delhi,49.35
28-03-2020,Delhi - Punjabi Bagh,20.7,41,29.87,25.02,14.85,0.59,12.2,Delhi,41
29-03-2020,Delhi - Punjabi Bagh,27.74,59.84,25.12,22.94,17.1,0.5,25.14,Delhi,59.84
30-03-2020,Delhi - Punjabi Bagh,38.78,71.53,27.77,22.92,17.83,0.59,22.92,Delhi,71.53
31-03-2020,Delhi - Punjabi Bagh,35.31,69.44,27.64,20.92,15.95,0.51,20.86,Delhi,69.44
01-04-2020,Delhi - Punjabi Bagh,39.41,79.88,27.17,22.69,13.88,0.56,30.33,Delhi,79.88
02-04-2020,Delhi - Punjabi Bagh,28.24,60.17,24.98,21.04,10.71,0.56,22.03,Delhi,60.17
03-04-2020,Delhi - Punjabi Bagh,32.14,65.75,26.54,19.02,14.7,0.51,28.85,Delhi,65.75
04-04-2020,Delhi - Punjabi Bagh,39.89,79.5,32.58,19.6,13.43,0.58,27.06,Delhi,79.5
05-04-2020,Delhi - Punjabi Bagh,54.27,105.29,36.2,22.22,22.5,1.5,30.39,Delhi,103.8504027
06-04-2020,Delhi - Punjabi Bagh,63.94,124.43,35.11,23.39,9.32,0.71,25.08,Delhi,116.5675839
07-04-2020,Delhi - Punjabi Bagh,36.95,97.97,27.46,22.87,14.15,0.51,18.82,Delhi,97.97
08-04-2020,Delhi - Punjabi Bagh,26.84,76.53,26.44,19.44,17.89,0.5,21.33,Delhi,76.53
09-04-2020,Delhi - Punjabi Bagh,41.24,84.88,29.74,20.68,14.22,0.62,34.11,Delhi,84.88
10-04-2020,Delhi - Punjabi Bagh,64.73,118.22,37.6,22.49,11.2,0.83,21.26,Delhi,113.7334483
11-04-2020,Delhi - Punjabi Bagh,49.9,110.2,34.6,22.13,22.88,0.7,32.04,Delhi,107.1127517
12-04-2020,Delhi - Punjabi Bagh,41.33,94.81,27.98,22.18,9.64,0.66,29.6,Delhi,94.81
13-04-2020,Delhi - Punjabi Bagh,71.95,145.22,31.99,24.38,18.46,1.13,29.26,Delhi,138.3810345
14-04-2020,Delhi - Punjabi Bagh,53.86,132.07,42.07,20.8,13.73,0.8,26.55,Delhi,121.6438255
15-04-2020,Delhi - Punjabi Bagh,63.58,186,36.42,20.91,15.42,0.77,29.78,Delhi,157.4765101
16-04-2020,Delhi - Punjabi Bagh,106.65,,,,,,50.26,Delhi,254.4258621
17-04-2020,Delhi - Punjabi Bagh,,,,,,,,Delhi,
18-04-2020,Delhi - Punjabi Bagh,21.53,,,,,,83.55,Delhi,83.55
19-04-2020,Delhi - Punjabi Bagh,83.34,,,,,,,Delhi,177.2641379
20-04-2020,Delhi - Punjabi Bagh,124.21,57.36,25.88,18.27,33.98,0.93,,Delhi,303.4634884
21-04-2020,Delhi - Punjabi Bagh,39.42,86.06,30.33,16.22,106.4,0.66,,Delhi,109.4100334
22-04-2020,Delhi - Punjabi Bagh,94.04,185.04,44.86,22.91,127.41,0.79,41.6,Delhi,211.377931
23-04-2020,Delhi - Punjabi Bagh,145.38,202.57,39.71,26.11,118.15,1.1,34.67,Delhi,319.7102326
24-04-2020,Delhi - Punjabi Bagh,105.7,180.81,39,28.26,102.3,1.11,49.7,Delhi,251.1827586
25-04-2020,Delhi - Punjabi Bagh,104.36,135.09,29.27,24.97,111.57,0.69,18.16,Delhi,246.6082759
26-04-2020,Delhi - Punjabi Bagh,47.81,124.3,26.3,23.09,58.1,0.71,19.73,Delhi,116.4812081
27-04-2020,Delhi - Punjabi Bagh,26.44,52.25,23.9,19.56,105.49,0.7,61.1,Delhi,109.1087291
28-04-2020,Delhi - Punjabi Bagh,49.43,101.75,26.18,19.37,99.89,0.74,92.46,Delhi,107.2545485
29-04-2020,Delhi - Punjabi Bagh,67.69,140.52,27.16,19.56,101.69,0.84,,Delhi,127.258255
30-04-2020,Delhi - Punjabi Bagh,51.3,114.66,24.7,18.74,110.19,0.78,56.7,Delhi,110.6649164
01-05-2020,Delhi - Punjabi Bagh,59.81,137.96,25.79,19.85,112.1,0.72,65.42,Delhi,125.5573154
02-05-2020,Delhi - Punjabi Bagh,29.22,80.72,21.3,18.55,67.65,0.82,26.9,Delhi,84.48333333
03-05-2020,Delhi - Punjabi Bagh,,,,,,,,Delhi,
04-05-2020,Delhi - Punjabi Bagh,,,,,,,,Delhi,
05-05-2020,Delhi - Punjabi Bagh,,,,,,,,Delhi,
06-05-2020,Delhi - Punjabi Bagh,,,,,,,,Delhi,
07-05-2020,Delhi - Punjabi Bagh,48.28,119.94,20.76,23.31,,,,Delhi,113.5842953
08-05-2020,Delhi - Punjabi Bagh,101.33,181.03,32.67,26.97,22.11,0.7,10.1,Delhi,236.2644828
09-05-2020,Delhi - Punjabi Bagh,51.71,121.6,25.88,20.84,6.85,0.8,9.88,Delhi,114.6872483
10-05-2020,Delhi - Punjabi Bagh,47.26,98.59,26.02,19.61,8.29,0.7,15.73,Delhi,98.59
11-05-2020,Delhi - Punjabi Bagh,45.75,95.34,33.84,19.1,17.53,0.8,22.02,Delhi,95.34
12-05-2020,Delhi - Punjabi Bagh,40.62,92.58,30.15,18.52,14.35,0.73,16.99,Delhi,92.58
13-05-2020,Delhi - Punjabi Bagh,86.45,177.77,29.76,21.52,19.75,1.02,5.93,Delhi,187.8810345
14-05-2020,Delhi - Punjabi Bagh,73.93,151.74,32.21,19.43,17.48,0.83,16.42,Delhi,145.1403448
15-05-2020,Delhi - Punjabi Bagh,113.71,114.52,33.13,23.9,,0.97,6.81,Delhi,278.5272414
16-05-2020,Delhi - Punjabi Bagh,176.64,284.43,38.58,29.45,,1.22,15.57,Delhi,343.7004651
17-05-2020,Delhi - Punjabi Bagh,237.27,369.25,40.89,37.33,23.24,1.3,51.07,Delhi,390.2304651
18-05-2020,Delhi - Punjabi Bagh,208.48,303.11,46.18,33.93,27.9,1.32,8.27,Delhi,368.135814
19-05-2020,Delhi - Punjabi Bagh,279.7,375.49,68.36,39.42,4.31,2.04,9.19,Delhi,412.4108434
20-05-2020,Delhi - Punjabi Bagh,75.23,167.71,46.95,25.42,,1,7.91,Delhi,149.5782759
21-05-2020,Delhi - Punjabi Bagh,113.23,203.93,46.83,23.49,,1.16,7.84,Delhi,276.8886207
22-05-2020,Delhi - Punjabi Bagh,216.17,329.05,59.35,30.98,,1.66,35.47,Delhi,374.0374419
23-05-2020,Delhi - Punjabi Bagh,116.66,276.65,46.8,21.65,74.57,1.04,9.69,Delhi,288.597931
24-05-2020,Delhi - Punjabi Bagh,51.23,195.1,33.95,16.04,28.78,0.81,13.33,Delhi,163.5228188
25-05-2020,Delhi - Punjabi Bagh,88.19,212.64,39.06,18.8,23.8,1.01,9,Delhi,193.8210345
26-05-2020,Delhi - Punjabi Bagh,64.61,225.4,45.96,19.74,16.75,1.47,22.49,Delhi,183.6550336
27-05-2020,Delhi - Punjabi Bagh,35.57,160.85,39.84,21.98,,0.37,46.19,Delhi,140.7661074
28-05-2020,Delhi - Punjabi Bagh,33.93,212.09,28.33,24.31,,0.65,30.95,Delhi,174.8114765
29-05-2020,Delhi - Punjabi Bagh,26.29,67.45,28.41,28.68,48.15,0.56,27.06,Delhi,67.45
30-05-2020,Delhi - Punjabi Bagh,21.13,51.67,21.49,26.78,15.06,0.66,36.68,Delhi,51.67
31-05-2020,Delhi - Punjabi Bagh,18.85,41.5,22.01,26.56,,0.82,29.19,Delhi,41.5
01-06-2020,Delhi - Punjabi Bagh,58.89,105.54,32.2,26.63,49.29,1.02,41.6,Delhi,104.0165101
02-06-2020,Delhi - Punjabi Bagh,49.92,103.08,29.75,27.39,35.67,0.76,44.29,Delhi,102.3820134
03-06-2020,Delhi - Punjabi Bagh,64.95,138.93,34.15,25.58,27.37,0.91,53.47,Delhi,126.2018121
04-06-2020,Delhi - Punjabi Bagh,81.46,158.51,46.9,26.86,52.13,0.75,34.6,Delhi,170.8462069
05-06-2020,Delhi - Punjabi Bagh,46.64,86.67,33.15,25.22,19.7,0.76,41.34,Delhi,86.67
06-06-2020,Delhi - Punjabi Bagh,34.49,70.39,29.2,24.55,7.78,0.64,43.21,Delhi,70.39
07-06-2020,Delhi - Punjabi Bagh,39.07,84.39,28.62,23.25,8.84,0.71,38.45,Delhi,84.39
08-06-2020,Delhi - Punjabi Bagh,50.64,112.16,33.45,23.2,16.22,0.74,44.83,Delhi,108.4150336
09-06-2020,Delhi - Punjabi Bagh,89.56,184.75,39.84,24.41,10.96,0.92,42.48,Delhi,198.497931
10-06-2020,Delhi - Punjabi Bagh,63.3,183.92,38.66,24.57,12.32,0.75,35.23,Delhi,156.0944966
11-06-2020,Delhi - Punjabi Bagh,47.89,131.52,36.39,25.35,10.12,0.93,36.13,Delhi,121.2783893
12-06-2020,Delhi - Punjabi Bagh,61.8,151.84,36.51,27.21,10.05,0.93,38.29,Delhi,134.7795973
13-06-2020,Delhi - Punjabi Bagh,47.15,126.84,33.88,24.58,8.62,0.74,29.62,Delhi,118.1688591
14-06-2020,Delhi - Punjabi Bagh,70.61,156,37.76,26.08,20.49,0.9,35.25,Delhi,137.5436242
15-06-2020,Delhi - Punjabi Bagh,43.78,114.05,32.64,23.69,12.65,0.99,42.52,Delhi,109.6708054
16-06-2020,Delhi - Punjabi Bagh,35.81,93.83,33.34,20.77,19.27,1.06,46.46,Delhi,93.83
17-06-2020,Delhi - Punjabi Bagh,26.85,70.93,22.63,20.58,6.86,0.67,29.51,Delhi,70.93
18-06-2020,Delhi - Punjabi Bagh,38.55,129.36,35.5,25.55,,1.47,63.51,Delhi,119.8432215
